x,y,z,time,localTime
-5.943,2.682,-1.05,89.608650,1576550511158
-6.377,3.129,-0.708,89.609093,1576550511159
-6.961,3.299,-0.684,89.609436,1576550511159
-7.147,4.143,-0.674,89.609756,1576550511159
-7.354,4.26,-0.893,89.708946,1576550511259
-7.734,4.988,-0.85,89.709465,1576550511259
-7.778,5.274,-0.45,89.709854,1576550511260
-7.403,5.842,-0.622,89.710564,1576550511260
-6.608,6.95,-0.425,89.710953,1576550511261
-7.185,7.434,-0.126,89.814407,1576550511364
-7.356,8.8,0.086,89.815170,1576550511365
-6.081,8.102,0.379,89.816154,1576550511366
-5.423,8.278,1.047,89.816734,1576550511366
-4.487,8.335,1.593,89.817200,1576550511367
-4.378,9.087,1.452,89.817535,1576550511367
-2.301,9.348,1.37,89.919434,1576550511469
-1.443,9.722,1.12,90.024094,1576550511574
-1.048,10.133,0.422,90.024559,1576550511574
-0.664,10.319,0.263,90.025574,1576550511575
-1.143,10.026,-0.282,90.026527,1576550511576
-1.803,9.265,-0.557,90.027039,1576550511577
-1.962,8.322,-0.445,90.027916,1576550511578
-2.433,7.424,-0.811,90.028664,1576550511578
-2.899,6.349,-0.799,90.029442,1576550511579
-3.096,5.593,-0.481,90.029900,1576550511580
-3.063,4.95,-0.627,90.030693,1576550511580
-3.39,4.632,-0.399,90.130196,1576550511680
-3.283,4.234,-0.442,90.131172,1576550511681
-3.69,4.3,-0.453,90.131851,1576550511682
-3.558,4.678,-0.496,90.132339,1576550511682
-3.772,4.523,-0.793,90.132706,1576550511682
-4.189,4.582,-0.804,90.234268,1576550511784
-4.328,4.743,-0.776,90.234863,1576550511785
-4.9,5.152,-0.491,90.235428,1576550511785
-5.139,5.013,-0.461,90.235878,1576550511786
-5.379,5.08,-0.435,90.236488,1576550511786
-5.3,5.406,-0.504,90.236992,1576550511787
-5.996,5.738,-0.677,90.340141,1576550511890
-7.039,6.004,-0.664,90.340668,1576550511890
-7.526,6.172,-0.871,90.341125,1576550511891
-7.796,6.328,-1.032,90.341599,1576550511891
-7.983,7.351,-1.643,90.342079,1576550511892
-7.041,8.251,-1.994,90.444870,1576550511995
-7.186,8.936,-2.691,90.446228,1576550511996
-5.687,9.594,-3.526,90.447121,1576550511997
-4.458,9.905,-4.284,90.447556,1576550511997
-4.144,10.647,-4.823,90.447945,1576550511998
-4.457,10.933,-4.787,90.448402,1576550511998
-4.804,10.976,-4.524,90.549736,1576550512099
-4.828,10.698,-4.351,90.550240,1576550512100
-4.564,9.952,-4.359,90.551147,1576550512101
-4.03,8.374,-3.527,90.552269,1576550512102
-3.898,7.497,-3.066,90.552734,1576550512102
-3.058,5.621,-2.628,90.654434,1576550512204
-2.697,4.899,-1.932,90.655045,1576550512205
-2.621,3.767,-1.819,90.655991,1576550512206
-2.316,2.787,-1.405,90.656548,1576550512206
-2.03,2.284,-0.92,90.656914,1576550512207
-2.262,2.056,-0.5,90.657272,1576550512207
-2.488,1.677,-0.52,90.759010,1576550512309
-2.725,1.723,-0.357,90.759529,1576550512309
-3.041,2.356,-0.361,90.759979,1576550512310
-3.643,2.558,-0.517,90.760399,1576550512310
-4.214,3.345,-0.42,90.760735,1576550512310
-5.214,4.132,-0.842,90.864410,1576550512414
-5.607,4.503,-0.748,90.866310,1576550512416
-6.566,5.537,-0.985,90.866844,1576550512417
-7.484,6.635,-1.393,90.867271,1576550512417
-7.65,7.155,-1.154,90.867599,1576550512417
-7.116,7.844,-0.996,90.970131,1576550512520
-8.503,8.508,-1.39,90.970749,1576550512520
-8.611,8.924,-0.525,90.971634,1576550512521
-6.874,7.572,-0.293,90.972374,1576550512522
-6.377,7.351,-0.01,90.972908,1576550512523
-7.188,7.97,0.934,90.973228,1576550512523
-7.585,8.507,1.635,91.074326,1576550512624
-7.705,8.882,1.424,91.075157,1576550512625
-6.19,9.392,0.724,91.075668,1576550512625
-4.815,9.282,0.539,91.076111,1576550512626
-4.129,7.787,-0.036,91.076729,1576550512626
-4.113,6.357,-0.018,91.180435,1576550512730
-4.045,4.805,-0.098,91.181160,1576550512731
-4.411,4.048,0.012,91.181870,1576550512732
-4.555,3.225,-0.302,91.182327,1576550512732
-4.861,3.122,-0.293,91.182747,1576550512732
-5.378,2.847,0.031,91.183060,1576550512733
-5.501,2.394,-0.067,91.285927,1576550512836
-5.384,2.129,-0.003,91.286911,1576550512837
-5.143,1.828,-0.092,91.287346,1576550512837
-4.987,1.657,0.029,91.287666,1576550512837
-4.984,1.59,-0.364,91.288223,1576550512838
-5.311,1.537,-0.368,91.390259,1576550512940
-6.185,1.153,-0.271,91.390739,1576550512940
-6.563,1.076,0.105,91.391220,1576550512941
-7.758,0.758,-0.05,91.391754,1576550512941
-8.283,1.047,0.27,91.392189,1576550512942
-9.335,0.799,-0.008,91.392609,1576550512942
-9.873,0.582,-0.01,91.496162,1576550513046
-10.421,0.352,0.05,91.496826,1576550513047
-11.09,0.084,-0.251,91.497368,1576550513047
-11.556,-0.348,-0.812,91.497780,1576550513048
-10.997,-0.158,-1.168,91.498375,1576550513048
-10.794,-0.429,-1.857,91.599838,1576550513150
-9.941,-0.671,-2.314,91.600357,1576550513150
-9.674,-0.685,-2.923,91.600861,1576550513151
-10.407,-0.692,-2.699,91.601295,1576550513151
-11.654,-0.79,-2.289,91.601868,1576550513152
-11.693,-0.531,-1.974,91.602333,1576550513152
-10.987,-0.361,-1.762,91.703957,1576550513254
-9.322,-0.204,-1.801,91.704491,1576550513254
-7.997,-0.398,-1.619,91.705048,1576550513255
-6.482,-0.827,-0.935,91.705940,1576550513256
-5.71,-0.663,-0.867,91.706490,1576550513256
-5.127,-0.674,-0.614,91.810104,1576550513360
-4.274,-0.675,-0.235,91.810654,1576550513360
-4.381,-0.69,-0.235,91.811157,1576550513361
-4.426,-1.092,-0.182,91.811859,1576550513362
-4.658,-0.903,-0.311,91.812546,1576550513362
-4.837,-1.126,-0.021,91.813011,1576550513363
-5.498,-0.757,0.146,91.916290,1576550513466
-6.045,-0.85,0.25,91.916748,1576550513466
-6.567,-0.648,0.52,91.917191,1576550513467
-7.524,-0.92,0.539,91.917564,1576550513467
-7.983,-1.32,0.631,91.917877,1576550513468
-8.45,-1.326,0.388,92.019722,1576550513569
-9.336,-1.129,0.54,92.020256,1576550513570
-9.721,-0.648,0.202,92.020813,1576550513571
-10.154,-0.485,0.396,92.021538,1576550513571
-9.814,-0.249,0.799,92.022194,1576550513572
-9.76,-0.56,1.074,92.124855,1576550513675
-10.519,0.349,1.321,92.125465,1576550513675
-9.641,0.3,1.248,92.125885,1576550513676
-11.074,-0.003,2.645,92.126495,1576550513676
-12.361,0.631,3.677,92.126884,1576550513677
-12.979,1.101,4.257,92.229248,1576550513779
-12.974,1.417,4.918,92.229744,1576550513779
-11.35,2.103,4.044,92.230179,1576550513780
-7.51,2.02,2.729,92.230530,1576550513780
-5.58,1.754,2.214,92.230904,1576550513781
-4.844,1.242,2.308,92.232513,1576550513782
-4.619,0.396,1.697,92.334824,1576550513885
-4.263,-0.123,1.623,92.336273,1576550513886
-4.509,-0.586,0.936,92.336769,1576550513886
-5.094,-0.411,0.958,92.337219,1576550513887
-5.863,-0.629,1.465,92.337646,1576550513887
-6.538,-0.24,1.88,92.337997,1576550513888
-6.592,-0.191,1.812,92.439919,1576550513990
-6.674,-0.624,1.232,92.440453,1576550513990
-6.29,-0.842,1.368,92.440933,1576550513991
-6.443,-1.036,1.36,92.441765,1576550513991
-6.43,-0.997,1.402,92.442207,1576550513992
-6.027,-1.341,1.289,92.544930,1576550514095
-6.196,-1.203,1.106,92.545486,1576550514095
-6.136,-1.558,1.057,92.545914,1576550514096
-6.586,-1.455,0.919,92.546341,1576550514096
-7.671,-1.887,1.303,92.546989,1576550514097
-8.812,-1.885,1.343,92.547356,1576550514097
-9.684,-1.824,1.401,92.649773,1576550514200
-10.124,-1.489,1.393,92.650322,1576550514200
-10.824,-1.507,1.308,92.650757,1576550514200
-11.929,-1.728,1.105,92.651596,1576550514201
-11.745,-1.7,0.475,92.652107,1576550514202
-11.708,-2.336,-0.004,92.753731,1576550514303
-11.617,-2.212,-0.788,92.755760,1576550514305
-11.653,-2.286,-1.162,92.756287,1576550514306
-12.791,-2.034,-1.652,92.757027,1576550514307
-13.397,-1.666,-1.573,92.757568,1576550514307
-12.557,-1.14,-0.93,92.757957,1576550514308
-10.818,-0.488,-1.031,92.859688,1576550514409
-8.531,-0.432,-1.082,92.860207,1576550514410
-5.694,-0.819,-0.759,92.860657,1576550514410
-4.358,-0.394,-0.578,92.861053,1576550514411
-3.58,-0.599,-0.37,92.861603,1576550514411
-3.32,-0.655,0.047,92.967888,1576550514518
-3.255,-1.121,-0.264,92.968750,1576550514518
-3.532,-1.299,-0.306,92.969269,1576550514519
-4.615,-1.228,0.106,92.969711,1576550514519
-5.164,-1.595,0.307,92.970108,1576550514520
-5.609,-1.48,0.59,92.970703,1576550514520
-6.042,-1.457,0.779,93.069290,1576550514619
-6.392,-1.618,0.713,93.069870,1576550514620
-6.854,-1.226,1.122,93.070328,1576550514620
-7.48,-1.248,0.925,93.070755,1576550514620
-8.298,-1.472,1.005,93.072647,1576550514622
-8.791,-1.8,0.99,93.174408,1576550514724
-9.313,-1.499,0.989,93.175293,1576550514725
-9.705,-1.558,0.911,93.175812,1576550514726
-9.839,-1.388,1.143,93.176941,1576550514727
-9.592,-0.861,1.291,93.177422,1576550514727
-11.972,-1.736,1.982,93.178551,1576550514728
-11.336,-1.59,2.59,93.279655,1576550514829
-10.364,-1.643,3.022,93.280891,1576550514831
-11.887,-1.055,4.04,93.281303,1576550514831
-12.599,0.141,4.602,93.281906,1576550514832
-12.057,0.894,4.603,93.282295,1576550514832
-10.048,0.988,4.214,93.385498,1576550514935
-8.488,0.939,3.634,93.386299,1576550514936
-6.531,0.815,2.762,93.386795,1576550514937
-5.81,0.38,2.466,93.387184,1576550514937
-5.332,-0.282,2.422,93.387573,1576550514937
-5.186,-0.626,2.05,93.387962,1576550514938
-4.809,-0.412,1.894,93.490227,1576550515040
-5.238,-0.575,1.67,93.490807,1576550515041
-5.498,-0.545,2.091,93.491226,1576550515041
-5.701,-0.575,1.971,93.491943,1576550515042
-5.728,-0.5,2.173,93.492569,1576550515042
-5.655,-0.662,1.665,93.594078,1576550515144
-5.681,-0.93,1.616,93.594574,1576550515144
-5.816,-1.021,1.257,93.595871,1576550515146
-6.415,-1.351,1.241,93.597031,1576550515147
-6.615,-1.194,1.228,93.597595,1576550515147
-7.215,-1.555,1.238,93.597977,1576550515148
-7.697,-1.8,1.591,93.699394,1576550515249
-8.129,-1.691,1.419,93.700256,1576550515250
-8.379,-2.065,1.499,93.700920,1576550515251
-8.757,-2.04,1.833,93.701302,1576550515251
-8.639,-2.236,1.846,93.701996,1576550515252
-8.654,-2.471,1.489,93.805786,1576550515356
-8.631,-2.48,1.415,93.806328,1576550515356
-9.152,-2.907,1.567,93.806862,1576550515357
-10.413,-3.137,1.639,93.807495,1576550515357
-10.824,-3.059,1.368,93.807930,1576550515358
-9.874,-3.158,-0.062,93.808617,1576550515358
-10.763,-3.394,-0.561,93.911156,1576550515461
-11.884,-3.441,-0.477,93.911789,1576550515462
-13.341,-2.878,-0.174,93.912315,1576550515462
-12.772,-2.2,-0.335,93.912865,1576550515463
-11.441,-1.964,-0.288,93.913506,1576550515463
-8.794,-1.978,-0.345,94.015564,1576550515565
-7.009,-1.945,-0.357,94.016113,1576550515566
-4.769,-1.683,-0.274,94.016609,1576550515566
-4.212,-1.524,0.107,94.017052,1576550515567
-3.545,-1.641,0.265,94.017365,1576550515567
-3.611,-1.249,0.359,94.017738,1576550515567
-3.465,-1.257,0.13,94.119766,1576550515670
-4.195,-1.561,0.178,94.120308,1576550515670
-4.682,-1.598,0.513,94.121323,1576550515671
-5.173,-1.63,0.6,94.121956,1576550515672
-5.903,-1.632,0.774,94.122330,1576550515672
-6.132,-1.491,0.675,94.223701,1576550515773
-7.072,-1.749,1.31,94.224136,1576550515774
-7.857,-2.089,1.419,94.225517,1576550515775
-8.797,-2.029,1.919,94.226006,1576550515776
-9.51,-2.392,1.726,94.226425,1576550515776
-9.358,-2.321,1.668,94.226776,1576550515777
-9.164,-1.482,1.817,94.329910,1576550515880
-8.873,-1.083,1.527,94.330460,1576550515880
-9.383,-0.796,1.636,94.330894,1576550515881
-10.533,-1.397,2.934,94.332169,1576550515882
-9.871,-1.809,3.455,94.332672,1576550515882
-11.827,-1.615,4.587,94.435410,1576550515985
-13.33,-1.441,5.702,94.435989,1576550515986
-14.145,-1.603,6.186,94.436378,1576550515986
-12.006,-0.629,5.48,94.436760,1576550515986
-10.008,0.117,4.316,94.437065,1576550515987
-7.588,-0.026,3.344,94.540085,1576550516090
-5.459,-0.378,2.914,94.540710,1576550516090
-4.417,-0.776,2.225,94.541565,1576550516091
-3.516,-1.141,1.48,94.542030,1576550516092
-3.888,-1.021,1.389,94.542618,1576550516092
-4.381,-1.02,1.335,94.542969,1576550516093
-5.555,-0.966,1.638,94.644783,1576550516195
-6.748,-1.084,2.059,94.645348,1576550516195
-7.293,-0.78,2.373,94.645767,1576550516195
-7.224,-0.485,2.324,94.646149,1576550516196
-6.992,-0.643,2.152,94.647461,1576550516197
-6.396,-1.303,1.708,94.749222,1576550516299
-6.525,-1.259,1.668,94.749748,1576550516299
-6.518,-1.612,1.689,94.750519,1576550516300
-6.488,-1.546,1.668,94.751160,1576550516301
-6.402,-1.231,1.866,94.751778,1576550516302
-6.335,-1.593,1.854,94.752197,1576550516302
-6.871,-1.44,1.733,94.854965,1576550516405
-7.78,-1.499,2.33,94.855484,1576550516405
-8.482,-1.796,2.661,94.855949,1576550516406
-9.001,-1.867,2.531,94.856689,1576550516406
-9.239,-1.884,2.821,94.857307,1576550516407
-9.189,-1.516,2.845,94.961609,1576550516511
-8.93,-1.596,2.482,94.962578,1576550516512
-9.533,-1.462,2.488,94.963425,1576550516513
-9.596,-1.843,2.684,94.964165,1576550516514
-9.343,-1.771,2.258,94.964661,1576550516514
-9.331,-2.423,1.231,94.965683,1576550516515
-9.872,-2.459,0.873,95.064590,1576550516614
-10.754,-2.605,0.335,95.065292,1576550516615
-11.477,-1.695,0.107,95.065735,1576550516615
-11.812,-1.209,0.083,95.066322,1576550516616
-10.624,-0.653,0.262,95.066841,1576550516617
-8.963,-0.87,-0.072,95.169838,1576550516720
-7.195,-0.898,-0.257,95.274025,1576550516824
-5.463,-1.28,-0.363,95.274506,1576550516824
-4.954,-1.651,-0.321,95.275162,1576550516825
-4.572,-1.591,0.067,95.275627,1576550516825
-4.813,-1.556,0.119,95.276131,1576550516826
-5.08,-1.57,-0.126,95.277084,1576550516827
-5.553,-1.564,-0.083,95.277557,1576550516827
-5.842,-1.274,-0.018,95.277985,1576550516828
-6.685,-1.406,0.539,95.278778,1576550516829
-6.814,-1.335,0.814,95.279655,1576550516829
-7.28,-1.331,1.085,95.380890,1576550516931
-7.154,-1.401,1.161,95.383087,1576550516933
-7.635,-1.615,1.858,95.383804,1576550516934
-8.286,-1.525,2.09,95.384315,1576550516934
-8.294,-1.459,2.095,95.384850,1576550516935
-8.212,-1.186,1.747,95.484116,1576550517034
-8.457,-0.949,2.091,95.484802,1576550517035
-8.224,-0.674,1.759,95.486389,1576550517036
-9.801,-1.446,2.524,95.487457,1576550517037
-9.702,-1.64,2.645,95.487877,1576550517038
-9.649,-2.089,3.125,95.488358,1576550517038
-12.152,-1.527,4.367,95.589722,1576550517139
-13.283,-1.642,4.923,95.590256,1576550517140
-13.88,-0.966,4.897,95.590828,1576550517141
-11.71,-0.348,4.022,95.591286,1576550517141
-9.628,-0.05,3.225,95.591919,1576550517142
-7.003,0.114,2.243,95.694077,1576550517244
-5.683,-0.181,1.694,95.695045,1576550517245
-4.881,-0.414,1.377,95.695824,1576550517246
-4.235,-0.711,0.442,95.696297,1576550517246
-4.352,-1.07,0.156,95.696625,1576550517246
-5.232,-0.996,0.139,95.697479,1576550517247
-5.901,-1.328,0.413,95.800041,1576550517350
-6.283,-1.336,1.025,95.800575,1576550517350
-6.796,-1.339,1.382,95.801163,1576550517351
-6.89,-1.177,1.553,95.801888,1576550517352
-6.825,-1.411,1.589,95.803040,1576550517353
-6.598,-1.899,1.572,95.904541,1576550517454
-6.753,-1.873,1.552,95.905190,1576550517455
-6.623,-1.828,1.57,95.905701,1576550517455
-6.854,-1.477,1.593,95.906113,1576550517456
-7.236,-1.424,1.279,95.906563,1576550517456
-7.298,-1.664,1.201,96.009392,1576550517559
-7.585,-1.605,1.166,96.009888,1576550517560
-8.05,-1.396,1.334,96.010422,1576550517560
-8.319,-0.969,0.915,96.011192,1576550517561
-8.499,-1.359,1.12,96.011917,1576550517562
-8.538,-1.579,1.078,96.012451,1576550517562
-9.968,-1.969,0.936,96.115204,1576550517665
-11.054,-1.716,1.319,96.115929,1576550517666
-12.004,-2.889,1.014,96.116394,1576550517666
-11.235,-2.187,0.449,96.116737,1576550517666
-10.496,-2.331,-0.57,96.117065,1576550517667
-11.394,-2.227,-0.487,96.218895,1576550517769
-12.226,-2.203,-0.251,96.325241,1576550517875
-12.114,-2.088,-0.063,96.326294,1576550517876
-10.204,-1.763,-0.062,96.327164,1576550517877
-8.262,-1.898,-0.206,96.327713,1576550517877
-6.027,-1.354,-0.166,96.328514,1576550517878
-5.738,-1.121,0.085,96.328964,1576550517879
-4.841,-0.849,-0.063,96.329414,1576550517879
-4.915,-0.771,-0.119,96.329842,1576550517880
-4.974,-0.402,0.018,96.330193,1576550517880
-5.228,-0.576,-0.193,96.330574,1576550517880
-5.49,-0.15,-0.587,96.331078,1576550517881
-5.951,-0.008,-0.567,96.430313,1576550517980
-6.164,0.242,-0.228,96.430878,1576550517981
-6.05,0.391,0.022,96.431999,1576550517982
-6.459,0.808,-0.107,96.432442,1576550517982
-6.385,0.667,-0.014,96.432915,1576550517983
-6.945,1.115,-0.033,96.534027,1576550518084
-7.072,0.993,0.087,96.534485,1576550518084
-7.796,0.98,0.028,96.537521,1576550518087
-8.334,0.682,0.019,96.538277,1576550518088
-8.878,0.772,-0.258,96.538742,1576550518088
-9.71,1.134,0.019,96.640015,1576550518190
-9.612,1.485,0.099,96.641747,1576550518191
-9.517,1.941,-0.718,96.642250,1576550518192
-11.709,1.836,0.474,96.642670,1576550518192
-9.275,1.58,0.923,96.643005,1576550518193
-10.847,1.875,1.178,96.643372,1576550518193
-13.181,2.178,2.123,96.744171,1576550518294
-13.473,2.893,2.791,96.745270,1576550518295
-12.464,3.338,2.983,96.745766,1576550518295
-10.755,3.909,2.235,96.746155,1576550518296
-7.638,3.949,1.694,96.746513,1576550518296
-6.41,3.296,1.654,96.850075,1576550518400
-5.165,2.193,1.189,96.850624,1576550518400
-4.579,1.797,0.979,96.851082,1576550518401
-4.505,1.087,0.878,96.851776,1576550518402
-4.967,0.68,0.466,96.852325,1576550518402
-5.03,1.092,0.474,96.853043,1576550518403
-5.902,1.283,0.775,96.953850,1576550518504
-5.837,1.224,0.451,96.955284,1576550518505
-6.198,1.445,0.216,96.955811,1576550518506
-6.265,1.802,0.281,96.956139,1576550518506
-6.125,1.821,-0.097,96.956497,1576550518506
-6.325,1.918,-0.122,97.059891,1576550518610
-6.722,2.079,0.115,97.061043,1576550518611
-6.929,2.188,0.077,97.062538,1576550518612
-6.956,2.293,0.119,97.063232,1576550518613
-6.915,2.638,0.048,97.063820,1576550518614
-6.989,2.446,-0.265,97.064163,1576550518614
-7.256,2.853,-0.362,97.164955,1576550518715
-7.358,2.558,-0.145,97.165733,1576550518715
-7.93,2.461,-0.24,97.166245,1576550518716
-8.343,2.454,-0.572,97.166626,1576550518716
-8.839,2.434,-0.517,97.166992,1576550518717
-9.828,2.683,-0.218,97.268944,1576550518819
-10.914,2.856,-0.503,97.270500,1576550518820
-11.232,2.952,-0.713,97.271049,1576550518821
-10.614,3.587,-1.36,97.271576,1576550518821
-10.01,3.739,-1.555,97.271988,1576550518822
-9.844,4.565,-1.765,97.272346,1576550518822
-10.563,5.64,-1.684,97.374535,1576550518924
-10.585,5.876,-1.811,97.375107,1576550518925
-9.616,5.996,-1.701,97.479927,1576550519030
-9.017,5.67,-1.714,97.481911,1576550519032
-7.361,4.554,-1.856,97.482452,1576550519032
-6.552,4.125,-1.53,97.482918,1576550519033
-5.79,2.985,-1.429,97.483398,1576550519033
-4.742,2.525,-1.648,97.483749,1576550519033
-4.474,2.185,-1.654,97.484077,1576550519034
-4.147,2.164,-1.41,97.484406,1576550519034
-4.133,1.778,-1.611,97.585526,1576550519135
-4.032,2.101,-1.202,97.586449,1576550519136
-4.562,1.962,-1.145,97.587036,1576550519137
-5.135,2.315,-0.796,97.587433,1576550519137
-5.132,1.987,-0.374,97.587883,1576550519138
-4.814,2.144,0.069,97.588440,1576550519138
-4.823,2.106,-0.08,97.690086,1576550519240
-5.091,2.134,-0.018,97.691811,1576550519242
-5.534,1.96,0.114,97.692451,1576550519242
-6.804,2.424,-0.131,97.692970,1576550519243
-7.808,2.298,-0.177,97.693611,1576550519243
-8.14,2.482,-0.239,97.694138,1576550519244
-8.786,2.99,-0.536,97.899864,1576550519450
-8.368,3.69,-0.241,97.900398,1576550519450
-10.318,4.149,-1.364,97.901260,1576550519451
-12.107,3.568,0.223,97.901863,1576550519452
-10.58,2.558,0.605,97.902374,1576550519452
-10.74,3.346,1.524,97.902847,1576550519453
-12.022,4.512,2.461,97.903862,1576550519454
-12.865,5.254,3.023,97.904320,1576550519454
-11.376,5.941,3.343,97.904839,1576550519455
-9.637,5.409,2.755,97.905281,1576550519455
-8.52,4.933,1.999,98.004440,1576550519554
-8.01,4.281,1.514,98.005119,1576550519555
-7.701,3.8,1.381,98.005615,1576550519555
-7.216,3.037,0.736,98.006287,1576550519556
-6.754,2.819,0.849,98.006752,1576550519556
-5.885,2.18,0.636,98.007187,1576550519557
-5.068,1.701,0.245,98.111206,1576550519661
-4.938,1.431,0.13,98.111938,1576550519662
-4.288,1.35,-0.066,98.112389,1576550519662
-4.428,0.973,0.092,98.112778,1576550519662
-4.422,0.964,-0.278,98.113113,1576550519663
-4.62,1.394,-0.254,98.214211,1576550519764
-4.721,1.636,-0.44,98.214783,1576550519765
-4.758,1.756,-0.889,98.215263,1576550519765
-5.085,2.32,-0.662,98.215729,1576550519765
-5.759,2.448,-0.664,98.216148,1576550519766
-6.28,2.932,-0.653,98.216782,1576550519767
-6.632,2.84,-0.853,98.319740,1576550519869
-6.839,2.288,-0.464,98.320259,1576550519870
-6.832,2.184,-0.56,98.320702,1576550519870
-7.181,2.577,-0.603,98.321205,1576550519871
-7.149,2.463,-0.618,98.321709,1576550519871
-7.136,2.559,-0.477,98.424240,1576550519974
-7.499,2.914,-1.342,98.424965,1576550519975
-8.414,3.214,-1.445,98.425484,1576550519975
-9.876,4.252,-2.136,98.426025,1576550519976
-11.576,5.257,-0.968,98.426399,1576550519976
-9.603,6.991,-2.064,98.426750,1576550519976
-11.078,7.813,-1.823,98.527863,1576550520078
